UID,SITE_ID,STATE,DATE_COL,BATCH_ID,PARAMETER,PARAMETER_2,PARAMETER_NAME,RESULT,UNITS,MDL,MRL,PQL,DATE_ANALYZED,HOLDING_TIME,QACODE,LAB_SAMPLE_ID,SAMPLE_ID,METHOD
16488,NCCA10-1042,NH,40351,120101,CHLA,Chlorophyll_a_ugL,Chlorophyll A,21.67,ug/L,0.06,,,40909,,Q06,NCAW06221001,566892,
16522,NCCAGL10-1106,MI,40324,100623,CHLA,Chlorophyll_a_ugL,Chlorophyll A,0.46,ug/L,0.09,,,40352,27,J01,1010008,561612,
16522,NCCAGL10-1106,MI,40324,100621.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.3325,mg N/L,0.036,,,40350,25,,1010008,561611,
16522,NCCAGL10-1106,MI,40324,100621.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.001,mg P/L,0.001,0.004,,40909,25,N,1010008,561611,
16523,NCCAGL10-1095,MI,40324,100623,CHLA,Chlorophyll_a_ugL,Chlorophyll A,0.66,ug/L,0.09,,,40352,29,J01,1010004,561562,
16523,NCCAGL10-1095,MI,40324,100621.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.001,mg P/L,0.001,0.004,,40909,27,N,1010004,561561,
16523,NCCAGL10-1095,MI,40324,100621.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.3625,mg N/L,0.036,,,40350,27,,1010004,561561,
16524,NCCAGL10-1083,MI,40320,100623,CHLA,Chlorophyll_a_ugL,Chlorophyll A,0.84,ug/L,0.09,,,40352,32,J01,1010001,561852,
16524,NCCAGL10-1083,MI,40320,100603.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.478125,mg N/L,0.036,,,40332,12,,1010001,561851,
16524,NCCAGL10-1083,MI,40320,100603.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.001,mg P/L,0.001,0.004,,40909,12,N,1010001,561851,
16525,NCCAGL10-1091,MI,40324,100623,CHLA,Chlorophyll_a_ugL,Chlorophyll A,5.04,ug/L,0.09,,,40352,28,J01,1010009,561872,
16525,NCCAGL10-1091,MI,40324,100621.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.016185,mg P/L,0.001,0.004,,40350,26,,1010009,561871,
16525,NCCAGL10-1091,MI,40324,100621.1,NTL,Total_nitrogen_mgL,Total Nitrogen,1.369,mg N/L,0.036,,,40360,36,,1010009,561871,
16526,NCCAGL10-1085,MI,40320,100623,CHLA,Chlorophyll_a_ugL,Chlorophyll A,1.22,ug/L,0.09,,,40352,31,J01,1010003,561812,
16526,NCCAGL10-1085,MI,40320,100603.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.001,mg P/L,0.001,0.004,,40909,11,N,1010003,561811,
16526,NCCAGL10-1085,MI,40320,100603.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.520625,mg N/L,0.036,,,40332,11,,1010003,561811,
16527,NCCAGL10-1090,MI,40319,100623,CHLA,Chlorophyll_a_ugL,Chlorophyll A,2.94,ug/L,0.09,,,40352,33,J01,1010002,561792,
16527,NCCAGL10-1090,MI,40319,100603.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.671875,mg N/L,0.036,,,40332,13,,1010002,561791,
16527,NCCAGL10-1090,MI,40319,100603.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.00335,mg P/L,0.001,0.004,,40332,13,J03,1010002,561791,
16567,NCCAGL10-1114,MI,40323,100623,CHLA,Chlorophyll_a_ugL,Chlorophyll A,0.44,ug/L,0.09,,,40352,29,J01,1010005,561632,
16567,NCCAGL10-1114,MI,40323,100621.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.001,mg P/L,0.001,0.004,,40909,27,N,1010005,561631,
16567,NCCAGL10-1114,MI,40323,100621.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.455,mg N/L,0.036,,,40350,27,,1010005,561631,
16568,NCCAGL10-1120,MI,40324,100623,CHLA,Chlorophyll_a_ugL,Chlorophyll A,0.56,ug/L,0.09,,,40352,28,J01,1010006,561702,
16568,NCCAGL10-1120,MI,40324,100621.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.47875,mg N/L,0.036,,,40350,26,,1010006,561701,
16568,NCCAGL10-1120,MI,40324,100621.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.004044,mg P/L,0.001,0.004,,40350,26,,1010006,561701,
16569,NCCAGL10-1135,MI,40325,100621.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.001,mg P/L,0.001,0.004,,40909,25,N,1010007,561731,
16569,NCCAGL10-1135,MI,40325,100621.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.28375,mg N/L,0.036,,,40350,25,,1010007,561731,
16569,NCCAGL10-1135,MI,40325,100623,CHLA,Chlorophyll_a_ugL,Chlorophyll A,0.48688,ug/L,0.09,,,40352,27,J01,1010007,561732,
16570,NCCAGL10-1133,MI,40325,100623,CHLA,Chlorophyll_a_ugL,Chlorophyll A,0.47,ug/L,0.09,,,40352,27,J01,1010010,561552,
16570,NCCAGL10-1133,MI,40325,100621.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.001,mg P/L,0.001,0.004,,40909,25,N,1010010,561551,
16570,NCCAGL10-1133,MI,40325,100621.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.36375,mg N/L,0.036,,,40350,25,,1010010,561551,
16617,NCCAGL10-1008,MI,40339,100625,CHLA,Chlorophyll_a_ugL,Chlorophyll A,0.85,ug/L,0.09,,,40354,15,J01,1010065,562502,
16617,NCCAGL10-1008,MI,40339,100621.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.005065,mg P/L,0.001,0.004,,40350,11,,1010065,562501,
16617,NCCAGL10-1008,MI,40339,100621.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.37125,mg N/L,0.036,,,40350,11,,1010065,562501,
16618,NCCAGL10-1015,MI,40336,100624,CHLA,Chlorophyll_a_ugL,Chlorophyll A,0.83,ug/L,0.09,,,40353,17,J01,1010043,562532,
16618,NCCAGL10-1015,MI,40336,100621.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.36,mg N/L,0.036,,,40350,14,,1010043,562531,
16618,NCCAGL10-1015,MI,40336,100621.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.00575125,mg P/L,0.001,0.004,,40350,14,,1010043,562531,
16619,NCCAGL10-1034,MI,40352,100702,CHLA,Chlorophyll_a_ugL,Chlorophyll A,0.64,ug/L,0.09,,,40361,9,J01,1010165,563342,
16619,NCCAGL10-1034,MI,40352,100701.2,PTL,Total_phosphorus_mgL,Total Phosphorus,0.001,mg P/L,0.001,0.004,,40909,8,N,1010165,563341,
16619,NCCAGL10-1034,MI,40352,100701.2,NTL,Total_nitrogen_mgL,Total Nitrogen,0.388125,mg N/L,0.036,,,40360,8,,1010165,563341,
16620,NCCAGL10-1139,NY,40366,100714,CHLA,Chlorophyll_a_ugL,Chlorophyll A,6.37,ug/L,0.09,,,40373,7,J01,1010269,564202,
16620,NCCAGL10-1139,NY,40366,100714.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.41,mg N/L,0.036,,,40373,7,,1010269,564201,
16620,NCCAGL10-1139,NY,40366,100714.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.00705875,mg P/L,0.001,0.004,,40373,7,,1010269,564201,
16621,NCCAGL10-1142,NY,40368,100717,CHLA,Chlorophyll_a_ugL,Chlorophyll A,17.69,ug/L,0.09,,,40376,8,J01,1010332,564232,
16621,NCCAGL10-1142,NY,40368,100721.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.41125,mg N/L,0.036,,,40380,12,,1010332,564231,
16621,NCCAGL10-1142,NY,40368,100721.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.0076275,mg P/L,0.001,0.004,,40380,12,,1010332,564231,
16622,NCCAGL10-1148,MI,40347,100630,CHLA,Chlorophyll_a_ugL,Chlorophyll A,8.02,ug/L,0.09,,,40359,12,J01,1010117,561582,
16622,NCCAGL10-1148,MI,40347,100701.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.04071625,mg P/L,0.001,0.004,,40360,13,,1010117,561581,
16622,NCCAGL10-1148,MI,40347,100701.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.71125,mg N/L,0.036,,,40360,13,,1010117,561581,
16623,NCCAGL10-1169,OH,40357,100706,CHLA,Chlorophyll_a_ugL,Chlorophyll A,144.63,ug/L,0.09,,,40365,8,J01,1010188,561132,
16623,NCCAGL10-1169,OH,40357,100729.2,NTL,Total_nitrogen_mgL,Total Nitrogen,4.025,mg N/L,0.036,,,40388,31,,1010188,561131,
16623,NCCAGL10-1169,OH,40357,100707.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.19339875,mg P/L,0.001,0.004,,40366,9,,1010188,561131,
16624,NCCAGL10-GLBA10-015,MI,40344,100628,CHLA,Chlorophyll_a_ugL,Chlorophyll A,1.31,ug/L,0.09,,,40357,13,J01,1010087,563412,
16624,NCCAGL10-GLBA10-015,MI,40344,100622.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.36125,mg N/L,0.036,,,40351,7,,1010087,563411,
16624,NCCAGL10-GLBA10-015,MI,40344,100622.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.00253125,mg P/L,0.001,0.004,,40351,7,J03,1010087,563411,
16625,NCCAGL10-GLBA10-043,MI,40351,100701,CHLA,Chlorophyll_a_ugL,Chlorophyll A,0.4,ug/L,0.09,,,40360,9,J01,1010153,564772,
16625,NCCAGL10-GLBA10-043,MI,40351,100701.2,NTL,Total_nitrogen_mgL,Total Nitrogen,0.339375,mg N/L,0.036,,,40360,9,,1010153,564771,
16625,NCCAGL10-GLBA10-043,MI,40351,100701.2,PTL,Total_phosphorus_mgL,Total Phosphorus,0.001,mg P/L,0.001,0.004,,40909,9,N,1010153,564771,
16626,NCCAGL10-GLBA10-047,MI,40349,100630,CHLA,Chlorophyll_a_ugL,Chlorophyll A,1.1,ug/L,0.09,,,40359,10,J01,1010118,563392,
16626,NCCAGL10-GLBA10-047,MI,40349,100701.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.001,mg P/L,0.001,0.004,,40909,11,N,1010118,563391,
16626,NCCAGL10-GLBA10-047,MI,40349,100701.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.3675,mg N/L,0.036,,,40360,11,,1010118,563391,
16627,NCCAGL10-GLBA10-059,MI,40348,100630,CHLA,Chlorophyll_a_ugL,Chlorophyll A,0.56,ug/L,0.09,,,40359,11,J01,1010121,563532,
16627,NCCAGL10-GLBA10-059,MI,40348,100701.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.001,mg P/L,0.001,0.004,,40909,12,N,1010121,563531,
16627,NCCAGL10-GLBA10-059,MI,40348,100701.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.36625,mg N/L,0.036,,,40360,12,,1010121,563531,
16644,NCCA10-1148,NC,40343,100628,CHLA,Chlorophyll_a_ugL,Chlorophyll A,32.67,ug/L,0.09,,,40357,14,J01,1010088,567402,
16644,NCCA10-1148,NC,40343,100622.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.995,mg N/L,0.015,0.03,,40351,8,,1010088,567401,
16644,NCCA10-1148,NC,40343,100622.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.0550625,mg P/L,0.0012,0.0024,,40351,8,,1010088,567401,
16645,NCCA10-1147,NC,40344,100629,CHLA,Chlorophyll_a_ugL,Chlorophyll A,7.68,ug/L,0.09,,,40358,14,J01,1010101,567372,
16645,NCCA10-1147,NC,40344,100630.4,PTL,Total_phosphorus_mgL,Total Phosphorus,0.042959,mg P/L,0.0012,0.0024,,40359,15,,1010101,567371,
16645,NCCA10-1147,NC,40344,100630.4,NTL,Total_nitrogen_mgL,Total Nitrogen,0.39,mg N/L,0.015,0.03,,40359,15,,1010101,567371,
16646,NCCA10-1145,NC,40337,100624,CHLA,Chlorophyll_a_ugL,Chlorophyll A,16.78,ug/L,0.09,,,40353,16,J01,1010042,567362,
16646,NCCA10-1145,NC,40337,100621.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.64875,mg N/L,0.015,0.03,,40350,13,,1010042,567361,
16646,NCCA10-1145,NC,40337,100621.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.04773625,mg P/L,0.0012,0.0024,,40350,13,,1010042,567361,
16647,NCCA10-1142,NC,40336,100624,CHLA,Chlorophyll_a_ugL,Chlorophyll A,13.8,ug/L,0.09,,,40353,17,J01,1010033,567342,
16647,NCCA10-1142,NC,40336,100621.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.63875,mg N/L,0.015,0.03,,40350,14,,1010033,567341,
16647,NCCA10-1142,NC,40336,100621.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.04081625,mg P/L,0.0012,0.0024,,40350,14,,1010033,567341,
16648,NCCA10-1139,NC,40344,100629,CHLA,Chlorophyll_a_ugL,Chlorophyll A,11.14,ug/L,0.09,,,40358,14,J01,1010096,566822,
16648,NCCA10-1139,NC,40344,100630.4,NTL,Total_nitrogen_mgL,Total Nitrogen,0.42875,mg N/L,0.015,0.03,,40359,15,,1010096,566821,
16648,NCCA10-1139,NC,40344,100630.4,PTL,Total_phosphorus_mgL,Total Phosphorus,0.03963625,mg P/L,0.0012,0.0024,,40359,15,,1010096,566821,
16649,NCCA10-1134,NC,40331,100623,CHLA,Chlorophyll_a_ugL,Chlorophyll A,8.96,ug/L,0.09,,,40352,21,J01,1010016,567332,
16649,NCCA10-1134,NC,40331,100621.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.54125,mg N/L,0.015,0.03,,40350,19,,1010016,567331,
16649,NCCA10-1134,NC,40331,100621.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.04322125,mg P/L,0.0012,0.0024,,40350,19,,1010016,567331,
16650,NCCA10-1680,FL,40338,100624,CHLA,Chlorophyll_a_ugL,Chlorophyll A,7.15,ug/L,0.09,,,40353,15,J01,1010046,567142,
16650,NCCA10-1680,FL,40338,100621.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.43,mg N/L,0.015,0.03,,40350,12,,1010046,567141,
16650,NCCA10-1680,FL,40338,100621.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.03129125,mg P/L,0.0012,0.0024,,40350,12,,1010046,567141,
16651,NCCA10-1676,FL,40337,100624,CHLA,Chlorophyll_a_ugL,Chlorophyll A,9.38,ug/L,0.09,,,40353,16,J01,1010034,567172,
16651,NCCA10-1676,FL,40337,100621.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.4775,mg N/L,0.015,0.03,,40350,13,,1010034,567171,
16651,NCCA10-1676,FL,40337,100621.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.02232375,mg P/L,0.0012,0.0024,,40350,13,,1010034,567171,
16652,NCCA10-1673,FL,40339,100625,CHLA,Chlorophyll_a_ugL,Chlorophyll A,2.77,ug/L,0.09,,,40354,15,J01,1010056,570202,
16652,NCCA10-1673,FL,40339,100621.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.28,mg N/L,0.015,0.03,,40350,11,,1010056,570201,
16652,NCCA10-1673,FL,40339,100621.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.051395,mg P/L,0.0012,0.0024,,40350,11,,1010056,570201,
16653,NCCA10-1669,FL,40338,100624,CHLA,Chlorophyll_a_ugL,Chlorophyll A,8.15,ug/L,0.09,,,40353,15,J01,1010045,567122,
16653,NCCA10-1669,FL,40338,100621.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.13118375,mg P/L,0.0012,0.0024,,40350,12,,1010045,567121,
16653,NCCA10-1669,FL,40338,100621.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.4475,mg N/L,0.015,0.03,,40350,12,,1010045,567121,
16654,NCCA10-1670,FL,40339,100625,CHLA,Chlorophyll_a_ugL,Chlorophyll A,1.45,ug/L,0.09,,,40354,15,J01,1010057,570312,
16654,NCCA10-1670,FL,40339,100621.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.0295125,mg P/L,0.0012,0.0024,,40350,11,,1010057,570311,
16654,NCCA10-1670,FL,40339,100621.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.21875,mg N/L,0.015,0.03,,40350,11,,1010057,570311,
16655,NCCAGL10-GLBA10-127,MI,40350,100630,CHLA,Chlorophyll_a_ugL,Chlorophyll A,1.91,ug/L,0.09,,,40359,9,J01,1010116,564442,
16655,NCCAGL10-GLBA10-127,MI,40350,100701.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.395,mg N/L,0.036,,,40360,10,,1010116,564441,
16655,NCCAGL10-GLBA10-127,MI,40350,100701.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.001,mg P/L,0.001,0.004,,40909,10,N,1010116,564441,
16656,NCCAGL10-GLBA10-139,MI,40351,100701,CHLA,Chlorophyll_a_ugL,Chlorophyll A,0.39,ug/L,0.09,,,40360,9,J01,1010157,564752,
16656,NCCAGL10-GLBA10-139,MI,40351,100701.2,PTL,Total_phosphorus_mgL,Total Phosphorus,0.001,mg P/L,0.001,0.004,,40909,9,N,1010157,564751,
16656,NCCAGL10-GLBA10-139,MI,40351,100701.2,NTL,Total_nitrogen_mgL,Total Nitrogen,0.339375,mg N/L,0.036,,,40360,9,,1010157,564751,
16657,NCCAGL10-GLBA10-155,MI,40343,100628,CHLA,Chlorophyll_a_ugL,Chlorophyll A,1.6,ug/L,0.09,,,40357,14,J01,1010082,561972,
16657,NCCAGL10-GLBA10-155,MI,40343,100622.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.4,mg N/L,0.036,,,40351,8,,1010082,561971,
16657,NCCAGL10-GLBA10-155,MI,40343,100622.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.00862125,mg P/L,0.001,0.004,,40351,8,,1010082,561971,
16658,NCCAGL10-GLBA10-167,MI,40347,100629,CHLA,Chlorophyll_a_ugL,Chlorophyll A,0.84,ug/L,0.09,,,40358,11,J01,1010110,563442,
16658,NCCAGL10-GLBA10-167,MI,40347,100701.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.001,mg P/L,0.001,0.004,,40909,13,N,1010110,563441,
16658,NCCAGL10-GLBA10-167,MI,40347,100701.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.3975,mg N/L,0.036,,,40360,13,,1010110,563441,
16668,NCCAGL10-1116,MI,40330,100623,CHLA,Chlorophyll_a_ugL,Chlorophyll A,0.63,ug/L,0.09,,,40352,22,J01,1010015,561742,
16668,NCCAGL10-1116,MI,40330,100621.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.001,mg P/L,0.001,0.004,,40909,20,N,1010015,561741,
16668,NCCAGL10-1116,MI,40330,100621.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.295,mg N/L,0.036,,,40350,20,,1010015,561741,
16669,NCCAGL10-1100,MI,40330,100623,CHLA,Chlorophyll_a_ugL,Chlorophyll A,1.15,ug/L,0.09,,,40352,22,J01,1010011,561772,
16669,NCCAGL10-1100,MI,40330,100621.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.31125,mg N/L,0.036,,,40350,20,,1010011,561771,
16669,NCCAGL10-1100,MI,40330,100621.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.001,mg P/L,0.001,0.004,,40909,20,N,1010011,561771,
16671,NCCAGL10-1096,MI,40335,100624,CHLA,Chlorophyll_a_ugL,Chlorophyll A,0.22,ug/L,0.09,,,40353,18,J01,1010030,561762,
16671,NCCAGL10-1096,MI,40335,100621.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.00406125,mg P/L,0.001,0.004,,40350,15,,1010030,561761,
16671,NCCAGL10-1096,MI,40335,100621.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.3,mg N/L,0.036,,,40350,15,,1010030,561761,
16672,NCCAGL10-1093,MI,40334,100624,CHLA,Chlorophyll_a_ugL,Chlorophyll A,0.53,ug/L,0.09,,,40353,19,J01,1010032,561662,
16672,NCCAGL10-1093,MI,40334,100621.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.31375,mg N/L,0.036,,,40350,16,,1010032,561661,
16672,NCCAGL10-1093,MI,40334,100621.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.00312375,mg P/L,0.001,0.004,,40350,16,J03,1010032,561661,
16673,NCCAGL10-1084,MI,40332,100623,CHLA,Chlorophyll_a_ugL,Chlorophyll A,0.19,ug/L,0.09,,,40352,20,J01,1010026,561862,
16673,NCCAGL10-1084,MI,40332,100621.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.30125,mg N/L,0.036,,,40350,18,,1010026,561861,
16673,NCCAGL10-1084,MI,40332,100621.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.002885,mg P/L,0.001,0.004,,40350,18,J03,1010026,561861,
16674,NCCAGL10-1079,MI,40334,100624,CHLA,Chlorophyll_a_ugL,Chlorophyll A,1.07,ug/L,0.09,,,40353,19,J01,1010029,561652,
16674,NCCAGL10-1079,MI,40334,100621.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.27,mg N/L,0.036,,,40350,16,,1010029,561651,
16674,NCCAGL10-1079,MI,40334,100621.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.006465,mg P/L,0.001,0.004,,40350,16,,1010029,561651,
16675,NCCAGL10-1077,MI,40332,100623,CHLA,Chlorophyll_a_ugL,Chlorophyll A,0.55,ug/L,0.09,,,40352,20,J01,1010027,561682,
16675,NCCAGL10-1077,MI,40332,100621.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.25375,mg N/L,0.036,,,40350,18,,1010027,561681,
16675,NCCAGL10-1077,MI,40332,100621.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.00385875,mg P/L,0.001,0.004,,40350,18,J03,1010027,561681,
16676,NCCAGL10-1074,MI,40333,100624,CHLA,Chlorophyll_a_ugL,Chlorophyll A,1.09,ug/L,0.09,,,40353,20,J01,1010028,561752,
16676,NCCAGL10-1074,MI,40333,100621.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.0045325,mg P/L,0.001,0.004,,40350,17,,1010028,561751,
16676,NCCAGL10-1074,MI,40333,100621.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.28875,mg N/L,0.036,,,40350,17,,1010028,561751,
16677,NCCAGL10-1058,MI,40331,100623,CHLA,Chlorophyll_a_ugL,Chlorophyll A,0.24,ug/L,0.09,,,40352,21,J01,1010019,561622,
16677,NCCAGL10-1058,MI,40331,100621.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.3125,mg N/L,0.036,,,40350,19,,1010019,561621,
16677,NCCAGL10-1058,MI,40331,100811.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.001,mg P/L,0.001,0.004,,40909,70,N,1010019,561621,
16678,NCCAGL10-1051,MI,40331,100623,CHLA,Chlorophyll_a_ugL,Chlorophyll A,1.14,ug/L,0.09,,,40352,21,J01,1010020,561782,
16678,NCCAGL10-1051,MI,40331,100621.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.26375,mg N/L,0.036,,,40350,19,,1010020,561781,
16678,NCCAGL10-1051,MI,40331,100621.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.001,mg P/L,0.001,0.004,,40909,19,N,1010020,561781,
16679,NCCAGL10-1043,MI,40340,100628,CHLA,Chlorophyll_a_ugL,Chlorophyll A,1.01,ug/L,0.09,,,40357,17,J01,1010078,562452,
16679,NCCAGL10-1043,MI,40340,100622.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.36,mg N/L,0.036,,,40351,11,,1010078,562451,
16679,NCCAGL10-1043,MI,40340,100622.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.001,mg P/L,0.001,0.004,,40909,11,N,1010078,562451,
16680,NCCAGL10-1040,MI,40345,100629,CHLA,Chlorophyll_a_ugL,Chlorophyll A,4.24,ug/L,0.09,,,40358,13,J01,1010098,562482,
16680,NCCAGL10-1040,MI,40345,100630.4,NTL,Total_nitrogen_mgL,Total Nitrogen,0.38875,mg N/L,0.036,,,40359,14,,1010098,562481,
16680,NCCAGL10-1040,MI,40345,100630.4,PTL,Total_phosphorus_mgL,Total Phosphorus,0.00714125,mg P/L,0.001,0.004,,40359,14,,1010098,562481,
16681,NCCAGL10-1037,MI,40336,100624,CHLA,Chlorophyll_a_ugL,Chlorophyll A,0.79,ug/L,0.09,,,40353,17,J01,1010040,562572,
16681,NCCAGL10-1037,MI,40336,100621.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.004535,mg P/L,0.001,0.004,,40350,14,,1010040,562571,
16681,NCCAGL10-1037,MI,40336,100621.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.37125,mg N/L,0.036,,,40350,14,,1010040,562571,
16682,NCCAGL10-1035,MI,40337,100624,CHLA,Chlorophyll_a_ugL,Chlorophyll A,0.79,ug/L,0.09,,,40353,16,J01,1010049,562492,
16682,NCCAGL10-1035,MI,40337,100621.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.0046025,mg P/L,0.001,0.004,,40350,13,,1010049,562491,
16682,NCCAGL10-1035,MI,40337,100621.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.35875,mg N/L,0.036,,,40350,13,,1010049,562491,
16683,NCCAGL10-1030,MI,40339,100625,CHLA,Chlorophyll_a_ugL,Chlorophyll A,0.87,ug/L,0.09,,,40354,15,J01,1010062,562552,
16683,NCCAGL10-1030,MI,40339,100621.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.00493875,mg P/L,0.001,0.004,,40350,11,,1010062,562551,
16683,NCCAGL10-1030,MI,40339,100621.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.35875,mg N/L,0.036,,,40350,11,,1010062,562551,
16684,NCCAGL10-1027,MI,40343,100629,CHLA,Chlorophyll_a_ugL,Chlorophyll A,0.55,ug/L,0.09,,,40358,15,J01,1010090,564132,
16684,NCCAGL10-1027,MI,40343,100622.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.001,mg P/L,0.001,0.004,,40909,8,N,1010090,564131,
16684,NCCAGL10-1027,MI,40343,100622.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.3625,mg N/L,0.036,,,40351,8,,1010090,564131,
16685,NCCAGL10-1024,MI,40338,100625,CHLA,Chlorophyll_a_ugL,Chlorophyll A,1.72,ug/L,0.09,,,40354,16,J01,1010064,562472,
16685,NCCAGL10-1024,MI,40338,100621.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.36875,mg N/L,0.036,,,40350,12,,1010064,562471,
16685,NCCAGL10-1024,MI,40338,100621.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.00594,mg P/L,0.001,0.004,,40350,12,,1010064,562471,
16686,NCCAGL10-1021,MI,40338,100625,CHLA,Chlorophyll_a_ugL,Chlorophyll A,0.72,ug/L,0.09,,,40354,16,J01,1010061,562462,
16686,NCCAGL10-1021,MI,40338,100621.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.365,mg N/L,0.036,,,40350,12,,1010061,562461,
16686,NCCAGL10-1021,MI,40338,100621.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.00416875,mg P/L,0.001,0.004,,40350,12,,1010061,562461,
16687,NCCAGL10-1018,MI,40337,100624,CHLA,Chlorophyll_a_ugL,Chlorophyll A,0.9,ug/L,0.09,,,40353,16,J01,1010047,562512,
16687,NCCAGL10-1018,MI,40337,100621.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.35375,mg N/L,0.036,,,40350,13,,1010047,562511,
